delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,extras_type
2970,15,2,Gujarat Titans,Royal Challengers Bangalore,4,2,Batsman_16,Batsman_70,Bowler_98,0,0,0,,,,
2971,15,2,Gujarat Titans,Royal Challengers Bangalore,4,3,Batsman_44,Batsman_50,Bowler_65,3,0,3,,,,
2972,15,2,Gujarat Titans,Royal Challengers Bangalore,4,4,Batsman_36,Batsman_59,Bowler_19,2,0,2,,,,
2973,15,2,Gujarat Titans,Royal Challengers Bangalore,4,5,Batsman_138,Batsman_72,Bowler_61,0,0,0,,,,
2974,15,2,Gujarat Titans,Royal Challengers Bangalore,4,6,Batsman_77,Batsman_9,Bowler_1,0,4,4,,,,legbyes
2975,15,2,Gujarat Titans,Royal Challengers Bangalore,5,1,Batsman_96,Batsman_27,Bowler_91,0,0,0,,,,
2976,15,2,Gujarat Titans,Royal Challengers Bangalore,5,2,Batsman_81,Batsman_50,Bowler_41,6,0,6,,,,
2977,15,2,Gujarat Titans,Royal Challengers Bangalore,5,3,Batsman_136,Batsman_34,Bowler_1,3,0,3,,,,
2978,15,2,Gujarat Titans,Royal Challengers Bangalore,5,4,Batsman_93,Batsman_126,Bowler_72,6,0,6,,,,
2979,15,2,Gujarat Titans,Royal Challengers Bangalore,5,5,Batsman_33,Batsman_139,Bowler_3,4,1,5,,,,legbyes
2980,15,2,Gujarat Titans,Royal Challengers Bangalore,5,6,Batsman_85,Batsman_63,Bowler_39,0,0,0,,,,
2981,15,2,Gujarat Titans,Royal Challengers Bangalore,6,1,Batsman_131,Batsman_25,Bowler_84,0,0,0,,,,
2982,15,2,Gujarat Titans,Royal Challengers Bangalore,6,2,Batsman_33,Batsman_141,Bowler_5,0,0,0,,,,
2983,15,2,Gujarat Titans,Royal Challengers Bangalore,6,3,Batsman_58,Batsman_6,Bowler_50,0,0,0,,,,
2984,15,2,Gujarat Titans,Royal Challengers Bangalore,6,4,Batsman_7,Batsman_59,Bowler_60,2,0,2,,,,
2985,15,2,Gujarat Titans,Royal Challengers Bangalore,6,5,Batsman_114,Batsman_65,Bowler_31,4,0,4,,,,
2986,15,2,Gujarat Titans,Royal Challengers Bangalore,6,6,Batsman_85,Batsman_142,Bowler_42,6,0,6,,,,
2987,15,2,Gujarat Titans,Royal Challengers Bangalore,7,1,Batsman_79,Batsman_6,Bowler_70,3,0,3,,,,
2988,15,2,Gujarat Titans,Royal Challengers Bangalore,8,1,Batsman_111,Batsman_146,Bowler_82,0,0,0,,,,
2989,15,2,Gujarat Titans,Royal Challengers Bangalore,8,2,Batsman_140,Batsman_110,Bowler_2,1,0,1,,,,
2990,15,2,Gujarat Titans,Royal Challengers Bangalore,8,3,Batsman_62,Batsman_60,Bowler_58,3,0,3,,,,
2991,15,2,Gujarat Titans,Royal Challengers Bangalore,8,4,Batsman_82,Batsman_37,Bowler_57,1,0,1,,,,
2992,15,2,Gujarat Titans,Royal Challengers Bangalore,8,5,Batsman_77,Batsman_142,Bowler_8,0,0,0,Batsman_77,lbw,,
2993,15,2,Gujarat Titans,Royal Challengers Bangalore,8,6,Batsman_103,Batsman_42,Bowler_82,2,0,2,,,,
2994,15,2,Gujarat Titans,Royal Challengers Bangalore,9,1,Batsman_128,Batsman_47,Bowler_42,4,0,4,,,,
2995,15,2,Gujarat Titans,Royal Challengers Bangalore,9,2,Batsman_62,Batsman_37,Bowler_33,0,0,0,Batsman_62,bowled,,
2996,15,2,Gujarat Titans,Royal Challengers Bangalore,9,3,Batsman_117,Batsman_33,Bowler_40,0,0,0,,,,
2997,15,2,Gujarat Titans,Royal Challengers Bangalore,9,4,Batsman_28,Batsman_84,Bowler_69,0,0,0,,,,
2998,15,2,Gujarat Titans,Royal Challengers Bangalore,9,5,Batsman_8,Batsman_99,Bowler_23,4,0,4,,,,
2999,15,2,Gujarat Titans,Royal Challengers Bangalore,9,6,Batsman_43,Batsman_95,Bowler_58,0,0,0,,,,
3000,15,2,Gujarat Titans,Royal Challengers Bangalore,10,1,Batsman_87,Batsman_75,Bowler_46,0,0,0,,,,
3001,15,2,Gujarat Titans,Royal Challengers Bangalore,10,2,Batsman_36,Batsman_135,Bowler_50,0,0,0,,,,
3002,15,2,Gujarat Titans,Royal Challengers Bangalore,10,3,Batsman_112,Batsman_101,Bowler_24,4,0,4,,,,
3003,15,2,Gujarat Titans,Royal Challengers Bangalore,10,4,Batsman_26,Batsman_125,Bowler_38,6,0,6,,,,
3004,15,2,Gujarat Titans,Royal Challengers Bangalore,11,1,Batsman_119,Batsman_139,Bowler_99,0,0,0,,,,
3005,15,2,Gujarat Titans,Royal Challengers Bangalore,11,2,Batsman_104,Batsman_98,Bowler_78,0,0,0,,,,
3006,15,2,Gujarat Titans,Royal Challengers Bangalore,11,3,Batsman_33,Batsman_91,Bowler_97,0,0,0,,,,
3007,15,2,Gujarat Titans,Royal Challengers Bangalore,11,4,Batsman_129,Batsman_12,Bowler_39,1,0,1,,,,
3008,15,2,Gujarat Titans,Royal Challengers Bangalore,11,5,Batsman_12,Batsman_108,Bowler_13,2,2,4,,,,byes
3009,15,2,Gujarat Titans,Royal Challengers Bangalore,11,6,Batsman_126,Batsman_125,Bowler_11,2,2,4,,,,wides
3010,15,2,Gujarat Titans,Royal Challengers Bangalore,12,1,Batsman_111,Batsman_26,Bowler_49,0,0,0,,,,
3011,15,2,Gujarat Titans,Royal Challengers Bangalore,12,2,Batsman_72,Batsman_127,Bowler_9,1,0,1,,,,
3012,15,2,Gujarat Titans,Royal Challengers Bangalore,12,3,Batsman_116,Batsman_149,Bowler_80,4,0,4,Batsman_116,lbw,,
3013,15,2,Gujarat Titans,Royal Challengers Bangalore,12,4,Batsman_56,Batsman_35,Bowler_96,0,0,0,,,,
3014,15,2,Gujarat Titans,Royal Challengers Bangalore,12,5,Batsman_137,Batsman_20,Bowler_37,0,0,0,,,,
3015,15,2,Gujarat Titans,Royal Challengers Bangalore,12,6,Batsman_114,Batsman_4,Bowler_95,0,0,0,,,,
3016,15,2,Gujarat Titans,Royal Challengers Bangalore,13,1,Batsman_27,Batsman_21,Bowler_86,1,0,1,,,,
3017,15,2,Gujarat Titans,Royal Challengers Bangalore,13,2,Batsman_88,Batsman_15,Bowler_45,0,0,0,,,,
3018,15,2,Gujarat Titans,Royal Challengers Bangalore,13,3,Batsman_33,Batsman_7,Bowler_74,0,0,0,,,,
3019,15,2,Gujarat Titans,Royal Challengers Bangalore,13,4,Batsman_141,Batsman_15,Bowler_53,2,0,2,,,,
3020,15,2,Gujarat Titans,Royal Challengers Bangalore,13,5,Batsman_63,Batsman_18,Bowler_87,0,0,0,,,,
3021,15,2,Gujarat Titans,Royal Challengers Bangalore,13,6,Batsman_7,Batsman_99,Bowler_81,4,0,4,,,,
3022,15,2,Gujarat Titans,Royal Challengers Bangalore,14,1,Batsman_39,Batsman_51,Bowler_88,1,0,1,,,,
3023,15,2,Gujarat Titans,Royal Challengers Bangalore,14,2,Batsman_36,Batsman_97,Bowler_82,1,0,1,,,,
3024,15,2,Gujarat Titans,Royal Challengers Bangalore,14,3,Batsman_128,Batsman_22,Bowler_11,0,0,0,,,,
3025,15,2,Gujarat Titans,Royal Challengers Bangalore,16,1,Batsman_117,Batsman_87,Bowler_99,4,0,4,,,,
3026,15,2,Gujarat Titans,Royal Challengers Bangalore,16,2,Batsman_39,Batsman_63,Bowler_90,2,0,2,,,,
3027,15,2,Gujarat Titans,Royal Challengers Bangalore,16,3,Batsman_129,Batsman_98,Bowler_49,2,0,2,,,,
3028,15,2,Gujarat Titans,Royal Challengers Bangalore,16,4,Batsman_67,Batsman_27,Bowler_63,2,0,2,,,,
3029,15,2,Gujarat Titans,Royal Challengers Bangalore,16,5,Batsman_146,Batsman_19,Bowler_44,4,0,4,,,,
3030,15,2,Gujarat Titans,Royal Challengers Bangalore,16,6,Batsman_71,Batsman_8,Bowler_50,4,0,4,,,,
3031,15,2,Gujarat Titans,Royal Challengers Bangalore,17,1,Batsman_111,Batsman_114,Bowler_29,4,0,4,,,,
3032,15,2,Gujarat Titans,Royal Challengers Bangalore,17,2,Batsman_72,Batsman_81,Bowler_45,0,0,0,,,,
3033,15,2,Gujarat Titans,Royal Challengers Bangalore,17,3,Batsman_94,Batsman_101,Bowler_41,6,0,6,,,,
3034,15,2,Gujarat Titans,Royal Challengers Bangalore,17,4,Batsman_136,Batsman_113,Bowler_66,0,0,0,,,,
3035,15,2,Gujarat Titans,Royal Challengers Bangalore,17,5,Batsman_148,Batsman_74,Bowler_91,1,0,1,,,,
3036,15,2,Gujarat Titans,Royal Challengers Bangalore,17,6,Batsman_81,Batsman_2,Bowler_53,2,0,2,,,,
3037,15,2,Gujarat Titans,Royal Challengers Bangalore,18,1,Batsman_86,Batsman_29,Bowler_19,4,2,6,,,,noballs
3038,15,2,Gujarat Titans,Royal Challengers Bangalore,18,2,Batsman_127,Batsman_46,Bowler_77,6,0,6,,,,
3039,15,2,Gujarat Titans,Royal Challengers Bangalore,18,3,Batsman_150,Batsman_56,Bowler_33,2,0,2,,,,
3040,15,2,Gujarat Titans,Royal Challengers Bangalore,18,4,Batsman_29,Batsman_78,Bowler_56,4,0,4,,,,
3041,15,2,Gujarat Titans,Royal Challengers Bangalore,18,5,Batsman_51,Batsman_75,Bowler_64,1,0,1,,,,
3042,15,2,Gujarat Titans,Royal Challengers Bangalore,18,6,Batsman_2,Batsman_74,Bowler_45,6,0,6,,,,
3043,15,2,Gujarat Titans,Royal Challengers Bangalore,19,1,Batsman_96,Batsman_30,Bowler_67,0,0,0,,,,
3044,15,2,Gujarat Titans,Royal Challengers Bangalore,19,2,Batsman_136,Batsman_35,Bowler_12,0,0,0,,,,
3045,15,2,Gujarat Titans,Royal Challengers Bangalore,19,3,Batsman_37,Batsman_63,Bowler_25,1,0,1,,,,
3046,15,2,Gujarat Titans,Royal Challengers Bangalore,19,4,Batsman_146,Batsman_70,Bowler_41,0,0,0,,,,
3047,15,2,Gujarat Titans,Royal Challengers Bangalore,19,5,Batsman_114,Batsman_4,Bowler_51,0,0,0,,,,
3048,15,2,Gujarat Titans,Royal Challengers Bangalore,19,6,Batsman_134,Batsman_110,Bowler_26,0,2,2,Batsman_134,bowled,,byes
3049,15,2,Gujarat Titans,Royal Challengers Bangalore,20,1,Batsman_133,Batsman_75,Bowler_65,4,0,4,,,,
3050,15,2,Gujarat Titans,Royal Challengers Bangalore,20,2,Batsman_140,Batsman_53,Bowler_27,6,0,6,,,,
3051,15,2,Gujarat Titans,Royal Challengers Bangalore,20,3,Batsman_98,Batsman_6,Bowler_66,0,0,0,,,,
3052,15,2,Gujarat Titans,Royal Challengers Bangalore,20,4,Batsman_22,Batsman_53,Bowler_49,0,0,0,,,,
3053,15,2,Gujarat Titans,Royal Challengers Bangalore,20,5,Batsman_74,Batsman_112,Bowler_77,0,0,0,,,,
3054,15,2,Gujarat Titans,Royal Challengers Bangalore,20,6,Batsman_146,Batsman_14,Bowler_15,4,0,4,,,,
3055,16,1,Gujarat Titans,Mumbai Indians,1,1,Batsman_24,Batsman_145,Bowler_28,1,0,1,,,,
3056,16,1,Gujarat Titans,Mumbai Indians,1,2,Batsman_20,Batsman_28,Bowler_43,0,0,0,,,,
3057,16,1,Gujarat Titans,Mumbai Indians,1,3,Batsman_16,Batsman_139,Bowler_7,0,0,0,,,,
3058,16,1,Gujarat Titans,Mumbai Indians,1,4,Batsman_10,Batsman_74,Bowler_33,2,3,5,,,,wides
3059,16,1,Gujarat Titans,Mumbai Indians,1,5,Batsman_99,Batsman_131,Bowler_44,0,0,0,,,,
3060,16,1,Gujarat Titans,Mumbai Indians,1,6,Batsman_27,Batsman_71,Bowler_66,2,0,2,,,,
3061,16,1,Gujarat Titans,Mumbai Indians,2,1,Batsman_13,Batsman_51,Bowler_6,2,3,5,,,,noballs
3062,16,1,Gujarat Titans,Mumbai Indians,2,2,Batsman_125,Batsman_116,Bowler_71,0,0,0,,,,
3063,16,1,Gujarat Titans,Mumbai Indians,3,1,Batsman_27,Batsman_104,Bowler_78,1,0,1,,,,
3064,16,1,Gujarat Titans,Mumbai Indians,3,2,Batsman_27,Batsman_112,Bowler_12,0,0,0,,,,
3065,16,1,Gujarat Titans,Mumbai Indians,3,3,Batsman_133,Batsman_109,Bowler_15,0,0,0,,,,
3066,16,1,Gujarat Titans,Mumbai Indians,3,4,Batsman_92,Batsman_149,Bowler_95,3,0,3,,,,
3067,16,1,Gujarat Titans,Mumbai Indians,3,5,Batsman_122,Batsman_11,Bowler_93,0,3,3,,,,byes
3068,16,1,Gujarat Titans,Mumbai Indians,3,6,Batsman_139,Batsman_18,Bowler_76,0,0,0,,,,
3069,16,1,Gujarat Titans,Mumbai Indians,4,1,Batsman_64,Batsman_94,Bowler_31,6,0,6,,,,
3070,16,1,Gujarat Titans,Mumbai Indians,4,2,Batsman_42,Batsman_73,Bowler_21,1,0,1,,,,
3071,16,1,Gujarat Titans,Mumbai Indians,4,3,Batsman_124,Batsman_86,Bowler_72,0,0,0,,,,
3072,16,1,Gujarat Titans,Mumbai Indians,4,4,Batsman_109,Batsman_110,Bowler_71,1,0,1,Batsman_109,caught,Batsman_2,
3073,16,1,Gujarat Titans,Mumbai Indians,4,5,Batsman_132,Batsman_88,Bowler_27,0,0,0,,,,
3074,16,1,Gujarat Titans,Mumbai Indians,4,6,Batsman_111,Batsman_144,Bowler_83,0,0,0,,,,
3075,16,1,Gujarat Titans,Mumbai Indians,5,1,Batsman_16,Batsman_43,Bowler_41,0,0,0,,,,
3076,16,1,Gujarat Titans,Mumbai Indians,5,2,Batsman_62,Batsman_2,Bowler_70,1,0,1,,,,
3077,16,1,Gujarat Titans,Mumbai Indians,5,3,Batsman_145,Batsman_121,Bowler_17,4,0,4,,,,
3078,16,1,Gujarat Titans,Mumbai Indians,5,4,Batsman_58,Batsman_143,Bowler_92,4,0,4,,,,
3079,16,1,Gujarat Titans,Mumbai Indians,5,5,Batsman_30,Batsman_31,Bowler_98,1,0,1,,,,
3080,16,1,Gujarat Titans,Mumbai Indians,5,6,Batsman_130,Batsman_100,Bowler_26,0,0,0,Batsman_130,bowled,,
3081,16,1,Gujarat Titans,Mumbai Indians,6,1,Batsman_13,Batsman_37,Bowler_92,4,0,4,,,,
3082,16,1,Gujarat Titans,Mumbai Indians,6,2,Batsman_56,Batsman_14,Bowler_45,3,0,3,,,,
3083,16,1,Gujarat Titans,Mumbai Indians,6,3,Batsman_121,Batsman_25,Bowler_97,2,0,2,,,,
3084,16,1,Gujarat Titans,Mumbai Indians,6,4,Batsman_31,Batsman_149,Bowler_75,2,0,2,,,,
3085,16,1,Gujarat Titans,Mumbai Indians,6,5,Batsman_90,Batsman_103,Bowler_52,3,0,3,Batsman_90,stumped,Batsman_97,
3086,16,1,Gujarat Titans,Mumbai Indians,6,6,Batsman_61,Batsman_50,Bowler_37,3,2,5,,,,legbyes
3087,16,1,Gujarat Titans,Mumbai Indians,7,1,Batsman_73,Batsman_36,Bowler_87,1,0,1,,,,
3088,16,1,Gujarat Titans,Mumbai Indians,7,2,Batsman_52,Batsman_47,Bowler_17,4,0,4,,,,
3089,16,1,Gujarat Titans,Mumbai Indians,7,3,Batsman_4,Batsman_118,Bowler_3,1,0,1,,,,
3090,16,1,Gujarat Titans,Mumbai Indians,7,4,Batsman_30,Batsman_86,Bowler_64,3,0,3,,,,
3091,16,1,Gujarat Titans,Mumbai Indians,7,5,Batsman_10,Batsman_25,Bowler_6,0,0,0,,,,
3092,16,1,Gujarat Titans,Mumbai Indians,7,6,Batsman_8,Batsman_130,Bowler_5,0,0,0,,,,
3093,16,1,Gujarat Titans,Mumbai Indians,8,1,Batsman_67,Batsman_120,Bowler_44,2,0,2,,,,
3094,16,1,Gujarat Titans,Mumbai Indians,8,2,Batsman_82,Batsman_74,Bowler_65,1,0,1,,,,
3095,16,1,Gujarat Titans,Mumbai Indians,8,3,Batsman_48,Batsman_28,Bowler_37,2,0,2,,,,
3096,16,1,Gujarat Titans,Mumbai Indians,8,4,Batsman_63,Batsman_130,Bowler_53,6,0,6,,,,
3097,16,1,Gujarat Titans,Mumbai Indians,8,5,Batsman_40,Batsman_6,Bowler_27,0,0,0,,,,
3098,16,1,Gujarat Titans,Mumbai Indians,8,6,Batsman_105,Batsman_109,Bowler_47,0,0,0,,,,
3099,16,1,Gujarat Titans,Mumbai Indians,9,1,Batsman_68,Batsman_43,Bowler_93,1,0,1,Batsman_68,bowled,,
3100,16,1,Gujarat Titans,Mumbai Indians,9,2,Batsman_37,Batsman_6,Bowler_70,1,4,5,,,,legbyes
3101,16,1,Gujarat Titans,Mumbai Indians,9,3,Batsman_7,Batsman_144,Bowler_99,0,0,0,,,,
3102,16,1,Gujarat Titans,Mumbai Indians,9,4,Batsman_103,Batsman_52,Bowler_94,0,0,0,,,,
3103,16,1,Gujarat Titans,Mumbai Indians,9,5,Batsman_82,Batsman_108,Bowler_84,4,0,4,,,,
3104,16,1,Gujarat Titans,Mumbai Indians,9,6,Batsman_52,Batsman_4,Bowler_12,4,1,5,,,,wides
3105,16,1,Gujarat Titans,Mumbai Indians,10,1,Batsman_61,Batsman_17,Bowler_71,1,0,1,Batsman_61,lbw,,
3106,16,1,Gujarat Titans,Mumbai Indians,10,2,Batsman_137,Batsman_12,Bowler_23,1,0,1,,,,
3107,16,1,Gujarat Titans,Mumbai Indians,10,3,Batsman_72,Batsman_17,Bowler_43,1,0,1,,,,
3108,16,1,Gujarat Titans,Mumbai Indians,10,4,Batsman_13,Batsman_59,Bowler_7,6,0,6,,,,
3109,16,1,Gujarat Titans,Mumbai Indians,10,5,Batsman_23,Batsman_63,Bowler_99,1,0,1,,,,
3110,16,1,Gujarat Titans,Mumbai Indians,11,1,Batsman_22,Batsman_36,Bowler_18,2,0,2,Batsman_22,stumped,Batsman_78,
3111,16,1,Gujarat Titans,Mumbai Indians,11,2,Batsman_66,Batsman_118,Bowler_1,4,0,4,,,,
3112,16,1,Gujarat Titans,Mumbai Indians,11,3,Batsman_23,Batsman_10,Bowler_45,2,0,2,,,,
3113,16,1,Gujarat Titans,Mumbai Indians,11,4,Batsman_3,Batsman_111,Bowler_64,6,0,6,,,,
3114,16,1,Gujarat Titans,Mumbai Indians,11,5,Batsman_36,Batsman_25,Bowler_72,2,0,2,,,,
3115,16,1,Gujarat Titans,Mumbai Indians,11,6,Batsman_60,Batsman_122,Bowler_53,3,0,3,Batsman_60,bowled,,
3116,16,1,Gujarat Titans,Mumbai Indians,12,1,Batsman_125,Batsman_110,Bowler_62,2,0,2,,,,
3117,16,1,Gujarat Titans,Mumbai Indians,12,2,Batsman_33,Batsman_136,Bowler_70,4,0,4,,,,
3118,16,1,Gujarat Titans,Mumbai Indians,12,3,Batsman_135,Batsman_92,Bowler_4,0,0,0,,,,
3119,16,1,Gujarat Titans,Mumbai Indians,12,4,Batsman_42,Batsman_118,Bowler_52,0,0,0,,,,
3120,16,1,Gujarat Titans,Mumbai Indians,12,5,Batsman_132,Batsman_132,Bowler_2,2,0,2,,,,
3121,16,1,Gujarat Titans,Mumbai Indians,12,6,Batsman_102,Batsman_84,Bowler_22,0,0,0,,,,
3122,16,1,Gujarat Titans,Mumbai Indians,13,1,Batsman_138,Batsman_1,Bowler_60,0,0,0,,,,
3123,16,1,Gujarat Titans,Mumbai Indians,13,2,Batsman_28,Batsman_35,Bowler_42,0,0,0,,,,
3124,16,1,Gujarat Titans,Mumbai Indians,13,3,Batsman_127,Batsman_98,Bowler_38,0,0,0,,,,
3125,16,1,Gujarat Titans,Mumbai Indians,13,4,Batsman_137,Batsman_7,Bowler_41,0,1,1,,,,legbyes
3126,16,1,Gujarat Titans,Mumbai Indians,13,5,Batsman_100,Batsman_85,Bowler_62,2,0,2,Batsman_100,caught,Batsman_91,
3127,16,1,Gujarat Titans,Mumbai Indians,13,6,Batsman_90,Batsman_24,Bowler_69,1,0,1,,,,
3128,16,1,Gujarat Titans,Mumbai Indians,14,1,Batsman_135,Batsman_110,Bowler_6,0,0,0,,,,
3129,16,1,Gujarat Titans,Mumbai Indians,15,1,Batsman_68,Batsman_70,Bowler_77,3,0,3,,,,
3130,16,1,Gujarat Titans,Mumbai Indians,15,2,Batsman_126,Batsman_90,Bowler_82,1,1,2,,,,byes
3131,16,1,Gujarat Titans,Mumbai Indians,15,3,Batsman_5,Batsman_32,Bowler_14,3,0,3,,,,
3132,16,1,Gujarat Titans,Mumbai Indians,15,4,Batsman_130,Batsman_101,Bowler_81,0,0,0,,,,
3133,16,1,Gujarat Titans,Mumbai Indians,15,5,Batsman_103,Batsman_89,Bowler_20,6,0,6,,,,
3134,16,1,Gujarat Titans,Mumbai Indians,15,6,Batsman_54,Batsman_31,Bowler_82,2,0,2,,,,
3135,16,1,Gujarat Titans,Mumbai Indians,17,1,Batsman_51,Batsman_6,Bowler_18,4,0,4,,,,
3136,16,1,Gujarat Titans,Mumbai Indians,17,2,Batsman_109,Batsman_36,Bowler_34,3,0,3,,,,
3137,16,1,Gujarat Titans,Mumbai Indians,17,3,Batsman_74,Batsman_7,Bowler_90,4,0,4,,,,
3138,16,1,Gujarat Titans,Mumbai Indians,17,4,Batsman_71,Batsman_79,Bowler_51,6,0,6,,,,
3139,16,1,Gujarat Titans,Mumbai Indians,17,5,Batsman_127,Batsman_66,Bowler_7,3,0,3,,,,
3140,16,1,Gujarat Titans,Mumbai Indians,17,6,Batsman_78,Batsman_65,Bowler_48,0,0,0,Batsman_78,run out,Batsman_110,
3141,16,1,Gujarat Titans,Mumbai Indians,18,1,Batsman_138,Batsman_108,Bowler_46,6,0,6,,,,
3142,16,1,Gujarat Titans,Mumbai Indians,18,2,Batsman_130,Batsman_51,Bowler_38,2,0,2,,,,
3143,16,1,Gujarat Titans,Mumbai Indians,18,3,Batsman_141,Batsman_110,Bowler_81,0,0,0,,,,
3144,16,1,Gujarat Titans,Mumbai Indians,18,4,Batsman_101,Batsman_77,Bowler_67,0,0,0,,,,
3145,16,1,Gujarat Titans,Mumbai Indians,18,5,Batsman_122,Batsman_94,Bowler_68,1,0,1,,,,
3146,16,1,Gujarat Titans,Mumbai Indians,18,6,Batsman_41,Batsman_105,Bowler_99,4,0,4,,,,
3147,16,1,Gujarat Titans,Mumbai Indians,19,1,Batsman_77,Batsman_63,Bowler_94,1,0,1,,,,
3148,16,1,Gujarat Titans,Mumbai Indians,19,2,Batsman_92,Batsman_7,Bowler_98,3,0,3,,,,
3149,16,1,Gujarat Titans,Mumbai Indians,19,3,Batsman_9,Batsman_45,Bowler_69,0,0,0,,,,
3150,16,1,Gujarat Titans,Mumbai Indians,20,1,Batsman_72,Batsman_45,Bowler_98,2,0,2,Batsman_72,run out,Batsman_115,
3151,16,1,Gujarat Titans,Mumbai Indians,20,2,Batsman_126,Batsman_37,Bowler_76,0,0,0,,,,
3152,16,1,Gujarat Titans,Mumbai Indians,20,3,Batsman_2,Batsman_62,Bowler_72,6,3,9,,,,byes
3153,16,1,Gujarat Titans,Mumbai Indians,20,4,Batsman_91,Batsman_10,Bowler_87,0,0,0,Batsman_91,lbw,,
3154,16,2,Mumbai Indians,Gujarat Titans,1,1,Batsman_144,Batsman_25,Bowler_40,0,0,0,Batsman_144,run out,Batsman_68,
3155,16,2,Mumbai Indians,Gujarat Titans,1,2,Batsman_60,Batsman_58,Bowler_97,1,0,1,,,,
3156,16,2,Mumbai Indians,Gujarat Titans,1,3,Batsman_26,Batsman_29,Bowler_19,0,0,0,Batsman_26,caught,Batsman_103,
3157,16,2,Mumbai Indians,Gujarat Titans,1,4,Batsman_118,Batsman_68,Bowler_20,2,0,2,,,,
3158,16,2,Mumbai Indians,Gujarat Titans,1,5,Batsman_89,Batsman_29,Bowler_89,0,0,0,,,,
3159,16,2,Mumbai Indians,Gujarat Titans,1,6,Batsman_90,Batsman_90,Bowler_38,0,0,0,,,,
3160,16,2,Mumbai Indians,Gujarat Titans,2,1,Batsman_11,Batsman_21,Bowler_75,0,0,0,,,,
3161,16,2,Mumbai Indians,Gujarat Titans,2,2,Batsman_78,Batsman_89,Bowler_46,0,0,0,,,,
3162,16,2,Mumbai Indians,Gujarat Titans,2,3,Batsman_107,Batsman_35,Bowler_61,0,0,0,,,,
3163,16,2,Mumbai Indians,Gujarat Titans,2,4,Batsman_114,Batsman_65,Bowler_50,0,0,0,,,,
3164,16,2,Mumbai Indians,Gujarat Titans,2,5,Batsman_122,Batsman_96,Bowler_55,3,0,3,,,,
3165,16,2,Mumbai Indians,Gujarat Titans,2,6,Batsman_66,Batsman_26,Bowler_23,3,1,4,,,,legbyes
3166,16,2,Mumbai Indians,Gujarat Titans,3,1,Batsman_114,Batsman_101,Bowler_21,0,0,0,Batsman_114,stumped,Batsman_60,
3167,16,2,Mumbai Indians,Gujarat Titans,3,2,Batsman_111,Batsman_62,Bowler_3,3,0,3,,,,
3168,16,2,Mumbai Indians,Gujarat Titans,3,3,Batsman_19,Batsman_112,Bowler_96,1,1,2,,,,legbyes
3169,16,2,Mumbai Indians,Gujarat Titans,3,4,Batsman_139,Batsman_37,Bowler_17,4,0,4,,,,
3170,16,2,Mumbai Indians,Gujarat Titans,3,5,Batsman_26,Batsman_45,Bowler_98,0,0,0,,,,
3171,16,2,Mumbai Indians,Gujarat Titans,3,6,Batsman_143,Batsman_136,Bowler_5,0,0,0,,,,
3172,16,2,Mumbai Indians,Gujarat Titans,4,1,Batsman_39,Batsman_15,Bowler_19,1,0,1,,,,
3173,16,2,Mumbai Indians,Gujarat Titans,4,2,Batsman_38,Batsman_142,Bowler_23,3,0,3,,,,
3174,16,2,Mumbai Indians,Gujarat Titans,4,3,Batsman_93,Batsman_95,Bowler_57,1,0,1,,,,
3175,16,2,Mumbai Indians,Gujarat Titans,4,4,Batsman_85,Batsman_75,Bowler_76,0,0,0,,,,
3176,16,2,Mumbai Indians,Gujarat Titans,4,5,Batsman_134,Batsman_52,Bowler_83,0,0,0,,,,
3177,16,2,Mumbai Indians,Gujarat Titans,4,6,Batsman_22,Batsman_10,Bowler_88,2,0,2,,,,
3178,16,2,Mumbai Indians,Gujarat Titans,5,1,Batsman_31,Batsman_28,Bowler_42,0,0,0,,,,
3179,16,2,Mumbai Indians,Gujarat Titans,5,2,Batsman_120,Batsman_33,Bowler_50,4,0,4,,,,
3180,16,2,Mumbai Indians,Gujarat Titans,5,3,Batsman_55,Batsman_42,Bowler_66,0,0,0,,,,
3181,16,2,Mumbai Indians,Gujarat Titans,5,4,Batsman_14,Batsman_129,Bowler_63,0,0,0,,,,
3182,16,2,Mumbai Indians,Gujarat Titans,5,5,Batsman_64,Batsman_102,Bowler_73,4,0,4,,,,
3183,16,2,Mumbai Indians,Gujarat Titans,5,6,Batsman_112,Batsman_124,Bowler_15,3,0,3,,,,
3184,16,2,Mumbai Indians,Gujarat Titans,6,1,Batsman_125,Batsman_1,Bowler_57,2,0,2,,,,
3185,16,2,Mumbai Indians,Gujarat Titans,6,2,Batsman_21,Batsman_96,Bowler_26,0,0,0,Batsman_21,caught,Batsman_2,
3186,16,2,Mumbai Indians,Gujarat Titans,6,3,Batsman_97,Batsman_134,Bowler_32,2,0,2,Batsman_97,caught,Batsman_80,
3187,16,2,Mumbai Indians,Gujarat Titans,6,4,Batsman_15,Batsman_44,Bowler_77,0,0,0,,,,
3188,16,2,Mumbai Indians,Gujarat Titans,7,1,Batsman_13,Batsman_70,Bowler_2,2,0,2,,,,
3189,16,2,Mumbai Indians,Gujarat Titans,7,2,Batsman_118,Batsman_90,Bowler_39,2,0,2,,,,
3190,16,2,Mumbai Indians,Gujarat Titans,7,3,Batsman_109,Batsman_139,Bowler_65,0,2,2,,,,byes
